"Message",Low,"Задача ""IlcWarningTask"" пропущена из-за невыполненного условия; выражение ('$(BuildSharedAssemblies)' != 'true' and '@(ReducerInputFiles)' == '') равно ('false' != 'true' and 'C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\Properties\Default.rd.xml' == '')."
"Message",Low,"Задача ""ILTransformTask"""
"Message",Normal,"Выполняется преобразование ""Analysis"", размер кучи — 4 МБ."
"Message",Low,"Идет загрузка модулей (75)..."
"Message",Normal,"Импортированы директивы отражений из нескольких файлов (8):"
"Message",Normal,"C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\Properties\Default.rd.xml"
"Message",Normal,"Встроенный манифест System.Diagnostics.Tracing: Resources.System.Diagnostics.Tracing.rd.xml"
"Message",Normal,"Встроенный манифест System.Private.CoreLib: Resources.System.Private.CoreLib.rd.xml"
"Message",Normal,"Встроенный манифест System.Private.Uri: Resources.System.Private.Uri.rd.xml"
"Message",Normal,"Встроенный манифест System.Private.Reflection: Resources.System.Private.Reflection.rd.xml"
"Message",Normal,"Встроенный манифест System.Private.Reflection.Core: Resources.System.Private.Reflection.Core.rd.xml"
"Message",Normal,"Встроенный манифест System.Private.Interop: Resources.System.Private.Interop.rd.xml"
"Message",Normal,"Microsoft.ApplicationInsights"
"Message",Normal,"Импортированы корни XAML из нескольких файлов (1):"
"Message",Normal,"C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\CryptoNote.xr.xml"
"Message",Normal,"Выполняется преобразование ""Mcg"", размер кучи — 122 МБ."
"Message",High,"Вычисление закрытия приложения и создание кода взаимодействия"
"Message",Normal,"  Список LIB-файлов:"
"Message",Normal,"      WindowsApp.lib"
"Message",Normal,"  Список путей поиска LIB-файлов:"
"Message",Normal,"      C:\Program Files (x86)\Windows Kits\10\lib\10.0.10240.0\um\arm"
"Message",Normal,"  Идет загрузка экспортированных данных из LIB-файлов..."
"Message",Normal,"      2356 экспортирует операции чтения из ""C:\Program Files (x86)\Windows Kits\10\lib\10.0.10240.0\um\arm\WindowsApp.lib""."
"Message",Normal,"  Идет загрузка модулей (75)..."
"Message",Normal,"  Идет создание кода..."
"Message",Normal,"      Выполняется разрешение P/invoke..."
"Message",Normal,"          Не удалось разрешить P/Invoke ""RhWaitForPendingFinalizers"", но задано ExactSpelling. Применяется значение по умолчанию [MRT]!RhWaitForPendingFinalizers"
"Message",Normal,"          Не удалось разрешить P/Invoke ""RhCompatibleReentrantWaitAny"", но задано ExactSpelling. Применяется значение по умолчанию [MRT]!RhCompatibleReentrantWaitAny"
"Message",Normal,"          Не удалось разрешить P/Invoke ""_ecvt_s"", но задано ExactSpelling. Применяется значение по умолчанию [MRT]!_ecvt_s"
"Message",Normal,"          Не удалось разрешить P/Invoke ""memmove"", но задано ExactSpelling. Применяется значение по умолчанию [MRT]!memmove"
"Message",Normal,"          Метод P/Invoke ""GetLastError"" разрешен в api-ms-win-core-errorhandling-l1-1-1.dll!GetLastError."
"Message",Normal,"          Метод P/Invoke ""SetLastError"" разрешен в api-ms-win-core-errorhandling-l1-1-1.dll!SetLastError."
"Message",Normal,"          Метод P/Invoke ""GetLastError"" разрешен в api-ms-win-core-errorhandling-l1-1-1.dll!GetLastError."
"Message",Normal,"          Метод P/Invoke ""NormalizeString"" разрешен в api-ms-win-core-normalization-l1-1-0.dll!NormalizeString."
"Message",Normal,"          Метод P/Invoke ""RoInitialize"" разрешен в api-ms-win-core-winrt-l1-1-0.dll!RoInitialize."
"Message",Normal,"          Метод P/Invoke ""GetCurrentThreadId"" разрешен в api-ms-win-core-processthreads-l1-1-2.dll!GetCurrentThreadId."
"Message",Normal,"          Метод P/Invoke ""GetCurrentProcessId"" разрешен в api-ms-win-core-processthreads-l1-1-2.dll!GetCurrentProcessId."
"Message",Normal,"          Метод P/Invoke ""EventWriteTransfer"" разрешен в api-ms-win-eventing-provider-l1-1-0.dll!EventWriteTransfer."
"Message",Normal,"          Метод P/Invoke ""EventSetInformation"" разрешен в api-ms-win-eventing-provider-l1-1-0.dll!EventSetInformation."
"Message",Normal,"          Метод P/Invoke ""EventRegister"" разрешен в api-ms-win-eventing-provider-l1-1-0.dll!EventRegister."
"Message",Normal,"          Метод P/Invoke ""EventUnregister"" разрешен в api-ms-win-eventing-provider-l1-1-0.dll!EventUnregister."
"Message",Normal,"          Метод P/Invoke ""IsValidLocaleName"" разрешен в api-ms-win-core-localization-l1-2-1.dll!IsValidLocaleName."
"Message",Normal,"          Метод P/Invoke ""ResolveLocaleName"" разрешен в api-ms-win-core-localization-l1-2-1.dll!ResolveLocaleName."
"Message",Normal,"          Метод P/Invoke ""FormatMessage"" разрешен в api-ms-win-core-localization-l1-2-1.dll!FormatMessageA."
"Message",Normal,"          Метод P/Invoke ""GetCPInfoExW"" разрешен в api-ms-win-core-localization-l1-2-1.dll!GetCPInfoExW."
"Message",Normal,"          Метод P/Invoke ""IdnToAscii"" разрешен в api-ms-win-core-localization-l1-2-1.dll!IdnToAscii."
"Message",Normal,"          Метод P/Invoke ""IdnToUnicode"" разрешен в api-ms-win-core-localization-l1-2-1.dll!IdnToUnicode."
"Message",Normal,"          Метод P/Invoke ""FindNLSStringEx"" разрешен в api-ms-win-core-localization-l1-2-1.dll!FindNLSStringEx."
"Message",Normal,"          Метод P/Invoke ""FormatMessageW"" разрешен в api-ms-win-core-localization-l1-2-1.dll!FormatMessageW."
"Message",Normal,"          Метод P/Invoke ""GetCommandLineW"" разрешен в api-ms-win-core-processenvironment-l1-2-0.dll!GetCommandLineW."
"Message",Normal,"          Метод P/Invoke ""RaiseFailFastException"" разрешен в api-ms-win-core-errorhandling-l1-1-3.dll!RaiseFailFastException."
"Message",Normal,"          Метод P/Invoke ""QueryPerformanceFrequency"" разрешен в api-ms-win-core-profile-l1-1-0.dll!QueryPerformanceFrequency."
"Message",Normal,"          Метод P/Invoke ""QueryPerformanceCounter"" разрешен в api-ms-win-core-profile-l1-1-0.dll!QueryPerformanceCounter."
"Message",Normal,"          Не удалось разрешить P/Invoke ""CallingConventionConverter_GetStubs"", но задано ExactSpelling. Применяется значение по умолчанию *!CallingConventionConverter_GetStubs"
"Message",Normal,"          Не удалось разрешить P/Invoke ""CallingConventionConverter_SpecifyCommonStubData"", но задано ExactSpelling. Применяется значение по умолчанию *!CallingConventionConverter_SpecifyCommonStubData"
"Message",Normal,"          Не удалось разрешить P/Invoke ""ConstrainedCallSupport_GetStubs"", но задано ExactSpelling. Применяется значение по умолчанию *!ConstrainedCallSupport_GetStubs"
"Message",Normal,"          Метод P/Invoke ""GetNativeSystemInfo"" разрешен в api-ms-win-core-sysinfo-l1-2-1.dll!GetNativeSystemInfo."
"Message",Normal,"          Метод P/Invoke ""VirtualQuery"" разрешен в api-ms-win-core-memory-l1-1-2.dll!VirtualQuery."
"Message",Normal,"          Метод P/Invoke ""CompareStringEx"" разрешен в api-ms-win-core-string-l1-1-0.dll!CompareStringEx."
"Message",Normal,"          Метод P/Invoke ""CompareStringOrdinal"" разрешен в api-ms-win-core-string-l1-1-0.dll!CompareStringOrdinal."
"Message",Normal,"          Метод P/Invoke ""FindStringOrdinal"" разрешен в api-ms-win-core-libraryloader-l1-2-0.dll!FindStringOrdinal."
"Message",Normal,"          Метод P/Invoke ""deflateInit2_"" разрешен в clrcompression.dll!deflateInit2_."
"Message",Normal,"          Метод P/Invoke ""deflateEnd"" разрешен в clrcompression.dll!deflateEnd."
"Message",Normal,"          Метод P/Invoke ""inflateEnd"" разрешен в clrcompression.dll!inflateEnd."
"Message",Normal,"          Метод P/Invoke ""deflate"" разрешен в clrcompression.dll!deflate."
"Message",Normal,"          Не удалось разрешить P/Invoke ""CoCreateInstance"", но задано ExactSpelling. Применяется значение по умолчанию api-ms-win-core-com-l1-1-0.dll!CoCreateInstance"
"Message",Normal,"          Метод P/Invoke ""QueryUnbiasedInterruptTime"" разрешен в api-ms-win-core-realtime-l1-1-0.dll!QueryUnbiasedInterruptTime."
"Message",Normal,"          Метод P/Invoke ""SysFreeString"" разрешен в oleaut32.dll!#6."
"Message",Normal,"          Метод P/Invoke ""GetLongPathNameW"" разрешен в api-ms-win-core-file-l1-2-1.dll!GetLongPathNameW."
"Message",Normal,"          Метод P/Invoke ""GetLongPathNameW"" разрешен в api-ms-win-core-file-l1-2-1.dll!GetLongPathNameW."
"Message",Normal,"          Метод P/Invoke ""GetFullPathNameW"" разрешен в api-ms-win-core-file-l1-2-1.dll!GetFullPathNameW."
"Message",Normal,"          Метод P/Invoke ""GetFullPathNameW"" разрешен в api-ms-win-core-file-l1-2-1.dll!GetFullPathNameW."
"Message",Normal,"          Метод P/Invoke ""RoGetBufferMarshaler"" разрешен в api-ms-win-core-winrt-robuffer-l1-1-0.dll!RoGetBufferMarshaler."
"Message",Normal,"  Создан код взаимодействия."
"Message",Normal,"  Код записан в AssemblyInfo.g.cs"
"Message",Normal,"  Код записан в Adapters.g.cs"
"Message",Normal,"  Код записан в Data.g.cs"
"Message",Normal,"  Код записан в Helpers.g.cs"
"Message",Normal,"  Код записан в ImplTypes.g.cs"
"Message",Normal,"  Код записан в PInvoke.g.cs"
"Message",Normal,"  Код записан в SafeTypes.g.cs"
"Message",Normal,"  Код записан в SharedStubs.g.cs"
"Message",Normal,"  Код записан в CryptoNote.ITFProxy.g.cs"
"Message",Normal,"Выполняется преобразование ""CompileMcgSourceAndSerializationAssemblyGenerator"", размер кучи — 159 МБ."
"Message",High,"Создание кода сериализации"
"Message",High,"Компиляция кода взаимодействия"
"Message",Low,"Идет компиляция выходных данных MCG с аргументами:  /debug:""pdbonly"" /nowarn:""0436;0618;1668;1685;1701;1702"" /debug+ /nostdlib+ /optimize+ /out:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\intermediate\CryptoNote.Interop.dll"" /pdb:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\intermediate\CryptoNote.Interop.pdb"" /platform:""arm"" /warnaserror+ /unsafe /noconfig /nologo /target:library /define:""WIN32"" /define:""ARM"" /define:""MCG_PRE_BUILD"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.Corelib.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.Corelib.InteropServices.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.Interop.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.Private.Uri.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.CompilerServices.ICastable.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.Reflection.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.DispatchProxy.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.Reflection.DispatchProxy.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.Reflection.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.Runtime.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.Runtime.InteropServices.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.Runtime.InteropServices.WindowsRuntime.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.Numerics.Vectors.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.Threading.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.Diagnostics.Debug.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.Runtime.Handles.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.Dynamic.Runtime.dll"" /r:""C:\Program Files (x86)\MSBuild\Microsoft\.NetNative\ARM\ilc\lib\Private\System.Private.CoreLib.Augments.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.Runtime.Extensions.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.Collections.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.ObjectModel.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.Runtime.WindowsRuntime.dll"" /r:""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\in\System.Runtime.WindowsRuntime.UI.Xaml.dll"" ""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\intermediate\CryptoNote.ITFProxy.g.cs"" ""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\intermediate\CryptoNote.Interop\Adapters.g.cs"" ""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\intermediate\CryptoNote.Interop\AssemblyInfo.g.cs"" ""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\intermediate\CryptoNote.Interop\Data.g.cs"" ""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\intermediate\CryptoNote.Interop\Helpers.g.cs"" ""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\intermediate\CryptoNote.Interop\ImplTypes.g.cs"" ""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\intermediate\CryptoNote.Interop\PInvoke.g.cs"" ""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\intermediate\CryptoNote.Interop\SafeTypes.g.cs"" ""C:\Projects\CryptoNote\CryptoNote\obj\ARM\Release\ilc\intermediate\CryptoNote.Interop\SharedStubs.g.cs""."
"Message",Normal,"Выполняется преобразование ""DumpNativeResources"", размер кучи — 159 МБ."
"Message",Normal,"Выполняется преобразование ""ReducedCopyInitialize"", размер кучи — 160 МБ."
"Message",Normal,"Выполняется преобразование ""ReducedCopyEmptyTypes"", размер кучи — 183 МБ."
"Message",Normal,"Выполняется преобразование ""ReducedCopyPopulateTypes"", размер кучи — 206 МБ."
"Message",Normal,"Выполняется преобразование ""ReducedCopyLateMetadata"", размер кучи — 240 МБ."
"Message",Normal,"Выполняется преобразование ""ReducedCopyMethodBodies"", размер кучи — 163 МБ."
"Message",Normal,"Выполняется преобразование ""ReducedCopyComplete"", размер кучи — 207 МБ."
"Message",Normal,"Выполняется преобразование ""ReducedCopyCleanup"", размер кучи — 201 МБ."
